pickup_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,trip_distance_miles,fare_amount
2023-01-30 15:08:00,40.713487033027846,-74.1050269975617,40.60265807855627,-74.05117597861707,5.0,10.7,31.9
2023-06-07 22:34:00,40.587606454294445,-74.11402756315965,40.86764851378767,-73.89563280606676,1.0,14.38,42.31
2023-12-23 03:34:00,40.89886025821182,-73.99681631336847,40.67744204823177,-73.75789329639235,1.0,24.1,68.73
2023-12-10 04:20:00,40.89984637852505,-74.10846010038676,40.61438661500511,-73.99249523103573,5.0,26.34,73.61
2023-05-20 04:49:00,40.731930828150965,-74.06325379750875,40.792520488217775,-73.77710924236727,3.0,10.05,26.97
2023-01-20 00:02:00,40.74880333715532,-74.07440213063039,40.67359116439868,-73.95531244755476,4.0,12.83,36.23
2023-01-25 11:25:00,40.87438293288659,-73.81681045748834,40.560865885660846,-73.88654952870439,3.0,14.73,39.82
2023-11-21 20:51:00,,-73.9440943793125,40.57938631294642,,,,42.41
2023-12-30 16:48:00,,-74.12346715989146,40.66826835349378,,,,52.67
2023-03-10 11:53:00,40.82737112025761,-74.04930826374691,40.89708902790681,-73.83030298048337,5.0,23.84,69.68
2023-10-21 09:59:00,40.63082911658257,-74.12008339110933,40.7534209707751,-73.86202011700355,1.0,2.26,11.6
2023-11-26 18:44:00,40.70058673935598,-74.05235899951218,40.61762263545225,-73.79222026251294,6.0,25.64,70.65
2023-01-08 21:45:00,40.73637788594581,-73.85143666578382,40.86879466658287,-73.90207068506783,3.0,15.65,41.95
2023-10-31 03:35:00,40.80094975465649,-73.7922662945662,40.849680200166915,-73.99013994996172,5.0,9.31,30.01
2023-10-08 18:16:00,40.602552604202785,-73.77516544704172,40.62673295769422,-73.96897690876271,4.0,3.75,12.69
2023-11-10 00:29:00,40.576659449175835,-74.07853564797678,40.668186370605895,-74.08480503906235,6.0,25.41,76.1
2023-08-06 06:02:00,40.853143165451236,-73.8371861422734,40.794111891441005,-73.75620024949426,1.0,1.67,8.39
2023-05-26 14:02:00,40.83937737195046,-74.09823348719654,40.89574543720328,-73.7610838637798,4.0,15.02,49.78
2023-05-23 21:36:00,40.73314286967096,-73.7179531106508,40.59162789803705,-73.76971271320217,1.0,9.12,27.95
2023-03-06 09:15:00,40.78182733134475,-73.96685063748285,40.72919991019988,-73.89471624966599,5.0,12.17,39.09
2023-11-12 16:41:00,40.801755461845595,-74.13410126285294,40.606460145620964,-73.86011549001383,3.0,15.26,44.04
2023-08-22 08:09:00,40.716785974973064,-74.08900172901383,40.74904122470567,-73.7210655293953,1.0,5.18,13.69
2023-01-24 15:36:00,40.64003066995335,-73.7734268579958,40.70983076804427,-73.73680808013275,5.0,13.38,43.73
2023-06-05 16:29:00,40.71848734252159,-73.99648020432748,40.86435892626084,-73.77081454395385,5.0,18.32,54.3
2023-06-13 22:53:00,40.8827792968417,-74.14042469521816,40.83308089374,-73.90298019730992,4.0,19.88,61.9
2023-02-18 01:54:00,40.843241379746885,-73.86808103653695,40.627324193155474,-74.0419140879333,1.0,13.12,40.12
2023-05-12 00:28:00,40.712941624738136,-73.71320275768609,40.58455059441665,-73.95408576218571,3.0,21.48,65.98
2023-12-24 02:00:00,40.62895266168046,-74.13525715329625,40.769164472791495,-73.91965149702501,5.0,15.07,51.59
2023-04-13 03:22:00,40.86136504976619,-73.83289126919786,40.620318470018596,-74.1066409908037,5.0,27.87,76.81
2023-08-02 15:43:00,40.77338438170448,-73.88151649349471,40.80333045864161,-73.92324362636029,5.0,21.55,64.09
2023-02-02 11:15:00,40.69165898475067,-74.14708156301273,40.63636016283297,-73.83768603816117,1.0,4.99,14.06
2023-03-20 16:52:00,40.58908013936014,-73.90428006001677,40.717817846531155,-74.13675560984029,1.0,21.01,62.78
2023-07-16 04:50:00,40.81311727307399,-74.07794462772368,40.86388083350834,-73.8883846861614,6.0,16.32,52.28
2023-02-09 15:51:00,40.66094033038638,-73.78949870398216,40.603654135850086,-74.03709248646766,3.0,15.48,44.79
2023-09-20 02:18:00,40.76220706999939,-74.00216139539914,40.60663789470099,-73.76233677112721,3.0,8.2,24.56
2023-08-11 00:14:00,40.749366031219175,-74.05225615267254,40.8832990678675,-73.9366809294083,6.0,25.47,70.28
2023-05-26 01:58:00,40.794868077032035,-73.97558274017632,40.600563814372805,-74.07526675102304,6.0,8.3,29.22
2023-06-17 15:12:00,40.738167387671275,-73.79450630351461,40.83458828906603,-73.88599972368502,5.0,13.23,37.99
2023-07-23 10:57:00,40.77064404365448,-74.03487291405524,40.83618021611002,-74.03970581603897,6.0,17.53,47.05
2023-10-02 05:36:00,40.57853984656104,-73.90882178534929,40.773353955456166,-73.7058275413527,3.0,26.19,76.27
2023-07-13 02:44:00,40.78284753543398,-73.83896788433769,40.600101095307096,-73.95378522435493,2.0,12.04,32.91
2023-12-15 09:35:00,40.61796681331954,-74.01537322271845,40.69420622415872,-73.7295638047223,3.0,26.14,79.18
2023-06-28 13:33:00,40.68719325353395,-73.86116259595833,40.796731841814534,-73.96398769118176,5.0,5.03,17.65
2023-07-25 06:13:00,40.72938708292486,-73.72148766520465,40.89390765673819,-74.09125585212969,4.0,14.89,44.77
2023-06-30 16:32:00,40.790407011786534,-73.90547134133203,40.55963279754884,-73.75418722551296,3.0,14.51,37.14
2023-08-19 12:16:00,40.8098495700709,-74.07044809351002,40.68232772137647,-74.00121132469751,3.0,20.39,51.35
2023-06-06 07:40:00,40.79672293593236,-73.86324438049795,40.59342594493711,-73.94961598586553,5.0,1.69,11.55
2023-12-21 17:29:00,,-73.70945583568964,40.616873897391045,,,,14.46
2023-05-10 13:39:00,40.68541638991685,-73.80922045317094,40.83372234085123,-74.09699894991348,5.0,6.18,18.59
2023-09-25 14:52:00,40.64823277527608,-74.04897780291367,40.814833427281094,-74.01206637400497,2.0,0.69,6.55
2023-01-10 05:47:00,40.68944753352783,-73.98290251357997,40.87577438166974,-73.74189532982469,2.0,15.04,48.95
2023-03-07 19:12:00,40.776405614556076,-74.10593807310313,40.771307645722935,-74.03466878512793,3.0,1.34,8.55
2023-09-02 20:26:00,40.61752225419062,-73.92718716264426,40.592790357423084,-74.13036058301913,4.0,1.27,3.0
2023-06-19 01:31:00,40.72573477896584,-74.00344293132055,40.71550549223956,-73.86789958595257,3.0,29.11,86.59
2023-09-26 11:49:00,40.8597050498677,-73.90064502170127,40.597114154719364,-73.82617754955221,5.0,22.9,70.59
2023-07-24 20:26:00,40.805894400146315,-74.0819525471591,40.80290855271069,-73.86846139942521,2.0,20.73,61.65
2023-10-28 21:21:00,40.8038777889163,-73.7076094420563,40.6218031296156,-73.99660323535028,1.0,25.37,73.93
2023-04-22 06:13:00,40.847050732332164,-73.98611610101916,40.61269487476467,-73.8868630325311,2.0,3.0,8.78
2023-01-13 21:33:00,40.68973574741259,-73.91858092959187,40.89492687794208,-73.7392348513869,3.0,24.12,71.85
2023-01-26 16:27:00,40.81581899169177,-73.7001923331914,40.78975637554689,-74.12221244106205,1.0,22.29,68.89
2023-05-29 21:23:00,40.5705465468698,-73.99769135405784,40.566802077268726,-74.05520895664412,2.0,19.11,53.5
2023-05-13 21:15:00,40.569749437532714,-73.98288148347224,40.609961002262544,-74.08968920536074,2.0,16.04,51.63
2023-06-13 13:50:00,40.66612952993511,-73.7882984380824,40.66114869777283,-73.94499606521669,6.0,15.52,50.03
2023-01-26 16:48:00,40.61889643814171,-74.11666182915832,40.70597096971849,-74.01162719041601,1.0,27.68,82.61
2023-04-29 06:04:00,40.73148850427569,-74.03180873616445,40.646544392317644,-73.83966418001044,2.0,24.51,71.64
2023-01-08 22:41:00,40.61412086142085,-73.92909856440254,40.629727599641974,-73.89683469404436,1.0,23.38,63.34
2023-03-23 07:15:00,40.89145085668301,-73.89162965142856,40.57736085840988,-74.11493325846725,4.0,4.06,16.19
2023-04-09 19:26:00,40.84788679587776,-73.77831762073211,40.8889300836236,-74.12498710785006,4.0,24.48,70.1
2023-10-04 10:26:00,40.89388679466714,-73.81246533415329,40.588594542002205,-74.04966156194162,3.0,8.07,26.26
2023-10-18 06:48:00,40.832717058874124,-73.82618785732323,40.77919401609218,-74.02601883175889,6.0,17.04,51.71
2023-02-14 02:02:00,40.88288839378684,-73.97626025316232,40.75630551134298,-74.03557085641359,4.0,19.61,62.24
2023-03-22 10:59:00,40.67883682974319,-73.71244011668018,40.881104053317664,-73.9112545593384,4.0,5.97,19.82
2023-12-24 16:21:00,,-73.77626000743187,40.87081162520325,,,,8.33
2023-06-16 20:04:00,40.63392784442612,-73.93783752309292,40.76642877039581,-73.97439924192787,2.0,9.49,28.61
2023-09-16 09:25:00,,-73.99600799465878,40.62547482792227,,,,76.56
2023-08-24 09:48:00,40.82588060563835,-74.14879636894767,40.751665585450105,-74.0648368358089,1.0,22.06,61.35
2023-09-23 04:50:00,40.724559759559,-73.97588907894857,40.730679217290785,-74.10659219247594,1.0,28.64,86.73
2023-09-22 16:05:00,40.653730493515354,-74.12578703745325,40.61431056473363,-73.95354676677935,2.0,16.27,48.67
2023-09-15 17:11:00,40.72768526787057,-74.01272489267276,40.85075074404799,-73.74735844501912,6.0,11.07,36.25
2023-02-05 21:55:00,40.57201332694974,-74.06131492523616,40.56124436813807,-74.00234561116858,1.0,13.21,45.12
2023-09-09 16:01:00,40.80239180813717,-74.00288563778334,40.79343203948438,-74.08331601896818,5.0,14.64,42.98
2023-03-11 06:59:00,40.708062440008206,-74.12247917598037,40.84242988474789,-74.05674721816243,5.0,11.6,38.45
2023-03-08 23:24:00,40.8643819764926,-73.800564623521,40.55431619143523,-73.98617952510979,6.0,11.42,37.23
2023-12-06 16:13:00,40.87313760824315,-74.11031148565593,40.62705933462027,-74.11682845642343,4.0,24.17,67.53
2023-10-02 10:49:00,40.59392668362762,-73.82690771763235,40.655103242966064,-73.7571539909359,5.0,15.52,43.58
2023-03-08 18:19:00,40.89863884556134,-73.7291143511366,40.649081780685485,-73.74530957995857,3.0,21.07,64.93
2023-08-08 02:01:00,40.88943788008369,-73.92942644434318,40.595227747254434,-73.96521605675593,6.0,1.38,9.72
2023-04-26 22:32:00,40.76949599463923,-73.7967957980711,40.79431547009742,-73.77428326866399,3.0,27.66,78.17
2023-10-09 05:13:00,,-73.72539737264704,40.69308114242365,,,,20.79
2023-11-02 07:50:00,40.55645294283731,-73.9076611021135,40.581136820507005,-73.7296156209961,5.0,4.5,13.12
2023-04-11 21:20:00,40.88963493889176,-74.03120514941351,40.70860938157064,-74.07836274890151,5.0,6.78,26.65
2023-08-04 10:20:00,40.70970987427116,-74.1403363085957,40.79352895401163,-73.99152919395324,4.0,12.42,37.93
2023-08-11 14:06:00,40.868395077845754,-73.95480899892002,40.683814725315415,-73.94333458217827,3.0,5.66,18.28
2023-06-15 00:16:00,40.68479369950155,-74.08086165450489,40.557783539201154,-74.09090100965376,1.0,22.92,69.83
2023-10-27 22:27:00,40.82586176370911,-73.76535905472748,40.8980100789942,-73.76377859421342,6.0,24.75,77.91
2023-12-27 01:35:00,40.69628105012094,-73.79363077163947,40.644209638092825,-74.11037927579396,1.0,0.61,3.0
2023-12-14 16:30:00,40.67694731511188,-73.81959807648583,40.755039832475305,-73.87053409900257,5.0,17.05,50.37
2023-01-03 06:11:00,40.88137153096414,-74.10777468725225,40.83990910740434,-73.81599622615285,4.0,28.08,83.66
2023-07-07 06:36:00,40.79468903686384,-73.85850656325027,40.8649581433068,-73.99563752583813,1.0,17.65,54.66
2023-03-07 09:14:00,40.84402838163964,-74.0096772893072,40.826215883521115,-73.79002846207864,3.0,6.88,19.71
2023-03-05 05:19:00,40.74017534812385,-73.93098108183243,40.69710922044159,-74.05325146443845,5.0,0.71,5.08
2023-01-12 13:21:00,40.871422060805365,-73.71308250135179,40.78321944660913,-73.85417730542102,3.0,3.16,3.0
2023-01-30 07:45:00,40.80898615991156,-74.10796581853083,40.87339352183808,-73.82009718006304,2.0,16.62,44.89
2023-02-08 20:30:00,40.57525867776405,-73.85491913582945,40.85341589966892,-73.88023510073705,4.0,20.32,55.11
2023-05-11 02:35:00,40.818404767441564,-73.73235390065305,40.61675488592311,-73.70642006147418,5.0,15.52,47.48
2023-10-14 04:40:00,40.55654866350747,-74.12697556542366,40.89550041674837,-74.13888292428302,5.0,23.69,71.74
2023-07-20 15:18:00,40.84017412272093,-73.87050627989287,40.58631225353292,-73.95836519254067,2.0,3.69,10.71
2023-03-17 01:45:00,40.66615311826935,-73.88403844634878,40.88985717411431,-73.80692230342719,3.0,10.99,32.62
2023-05-28 17:53:00,40.75939966036911,-73.88321062343564,40.853950893045074,-74.03301913526703,2.0,15.37,46.63
2023-08-23 04:40:00,40.81228195642283,-74.02598331292204,40.61574796078334,-74.02153085093397,6.0,7.3,29.27
2023-12-14 00:34:00,40.772937736499465,-73.8253231254924,40.78729920155989,-73.94087814020935,5.0,28.71,81.91
2023-07-08 08:17:00,40.785329580929314,-73.76808355005002,40.867174036369384,-74.13200987104935,5.0,10.89,35.22
2023-09-19 12:07:00,40.86243301021328,-74.01239484829735,40.72071290761644,-73.82679995357948,1.0,14.15,42.17
2023-10-22 14:39:00,40.680890194058335,-74.06940590849453,40.65688411072512,-73.73601993335042,1.0,10.89,33.45
2023-07-13 15:09:00,40.74150080243666,-73.721651212453,40.80648490820629,-74.06640866132173,4.0,18.36,55.84
2023-04-12 16:40:00,40.61122504648495,-73.7770317861569,40.83440760342809,-73.72658381812114,4.0,5.87,18.97
2023-09-28 19:05:00,40.71364007876,-73.72978222762023,40.591938327666135,-74.0836145018292,1.0,5.23,19.52
2023-04-20 06:54:00,40.60251272978856,-74.09195603609463,40.72335224430733,-73.76888189673541,3.0,23.53,64.39
2023-12-25 00:19:00,40.77175494113553,-73.7558935919157,40.618148949651925,-74.09331989590876,6.0,22.64,70.21
2023-09-04 16:32:00,40.66348798669733,-73.77161874790207,40.77934806909821,-74.07087873503406,2.0,1.64,6.17
2023-06-06 09:50:00,40.850655068189205,-73.94632315213306,40.88164873513763,-74.04056811954251,1.0,6.39,22.99
2023-03-07 16:48:00,40.6702521705077,-73.96760053980142,40.80222199824432,-74.1011659304447,5.0,26.75,79.1
2023-11-19 16:35:00,40.65039186227427,-73.95938308450076,40.81618542834505,-73.80950085842949,6.0,21.16,64.0
2023-12-22 14:16:00,40.721944778759145,-73.87982151813056,40.79399181817009,-73.79405100795137,4.0,4.95,19.17
2023-02-21 02:27:00,40.61136504737497,-73.8771825132212,40.85880471700271,-73.81371052855945,2.0,22.83,69.76
2023-01-05 20:47:00,40.621332144768544,-73.78744728734493,40.76014294194148,-73.83814137855289,2.0,10.79,35.22
2023-09-22 03:22:00,40.82410112639427,-73.98650896653723,40.56023877094964,-74.1465043933798,2.0,27.88,82.98
2023-06-18 03:11:00,40.72402889094391,-74.13443833395397,40.66266581910442,-73.85798805829435,1.0,7.33,23.57
2023-11-18 16:50:00,40.62221968043662,-74.00815966729373,40.828969158691635,-74.04266001014695,4.0,5.49,21.32
2023-05-08 08:45:00,40.56103298253382,-73.84623899144883,40.68969166915568,-73.9201198226469,4.0,7.82,24.9
2023-09-18 18:38:00,40.71326711017027,-73.76252893195573,40.653592431068,-73.93939043342,1.0,15.36,44.77
2023-10-26 14:47:00,,-74.02440134706673,40.71352104399831,,,,3.0
2023-09-08 12:57:00,,-73.82528484153403,40.763359998833245,,,,33.41
2023-10-08 06:38:00,40.636787494383825,-73.95483340931472,40.746905094088994,-73.94416488794789,2.0,28.58,84.16
2023-06-13 02:33:00,40.688732846171035,-74.11112441205873,40.55439995481448,-74.13148298434447,6.0,15.39,43.99
2023-06-01 17:33:00,40.885695340674935,-74.11024485340772,40.76943378385673,-73.9999472597736,5.0,29.59,80.17
2023-12-28 15:44:00,40.69810673290634,-74.0730876121779,40.785239411582786,-74.01150747396396,2.0,4.07,15.84
2023-05-25 02:43:00,40.64087333063396,-73.83168375373802,40.67327341454743,-73.70679366808083,3.0,26.48,77.75
2023-07-07 09:25:00,40.74923488899796,-73.77076259893587,40.6300378473397,-73.85796058356866,6.0,28.21,80.93
2023-05-20 10:33:00,40.83376030961808,-74.11915794525156,40.6636052380505,-74.14589988451388,5.0,10.87,34.86
2023-08-12 20:03:00,,-74.02335002281289,40.74089891492519,,,,31.8
2023-02-24 00:27:00,40.74533559018018,-73.74662357290642,40.69903713359588,-73.88171077328437,5.0,15.6,43.96
2023-02-14 01:46:00,40.84270934392803,-73.85933435285088,40.732194377761,-74.10334611046464,1.0,23.52,70.62
2023-01-19 08:44:00,40.62546831471522,-73.99635882923643,40.723467904727954,-73.76230486605729,6.0,10.7,28.22
2023-01-23 13:24:00,,-73.87258973377082,40.80065811522547,,,,67.95
2023-01-18 20:00:00,40.752193467356086,-74.00190748875445,40.80100915807479,-74.13464249595899,5.0,19.64,56.17
2023-05-03 16:41:00,40.73085425309775,-74.07984620063534,40.69928378856654,-73.79989595408469,2.0,19.91,60.1
2023-07-02 14:14:00,40.88728153111125,-74.14974577285705,40.60621666390818,-73.92317649645709,2.0,21.58,65.4
2023-05-09 20:45:00,40.595378100320275,-73.81337506305191,40.77674434686254,-74.03258203432428,3.0,3.56,13.92
2023-01-17 03:41:00,40.80904940816021,-73.94645886329131,40.62575182415945,-74.04788238368725,5.0,1.23,8.39
2023-02-22 14:53:00,40.83649995175314,-73.76955490859807,40.66263784366035,-73.90652303338453,2.0,19.62,61.4
2023-04-07 12:24:00,40.720994781054486,-73.78822575109942,40.712659687028534,-73.92681787832991,5.0,7.53,24.7
2023-11-24 03:05:00,40.55226648699202,-74.13374097912197,40.56712456228816,-73.84754950406776,1.0,13.84,36.98
2023-12-03 13:18:00,40.73351777714876,-73.91413987950448,40.74515728740714,-73.95877739427027,2.0,13.63,38.66
2023-10-01 10:20:00,40.60372917508958,-73.9969045502295,40.676849749286944,-74.0767532496187,3.0,0.88,5.75
2023-01-21 10:41:00,40.746899682591696,-73.74076893120758,40.84861620531887,-74.03843888097676,5.0,14.33,47.94
2023-10-11 08:18:00,40.80851651650025,-73.71012907155406,40.58322355891646,-73.94130265475393,6.0,5.1,13.71
2023-10-17 17:14:00,40.73587500044011,-74.0410555044258,40.71081340438486,-73.913058641514,1.0,2.29,10.11
2023-04-07 17:43:00,40.77078070367049,-74.05602685710413,40.68158256722392,-73.95050370968052,5.0,20.18,58.16
2023-09-29 18:48:00,40.58638093911553,-74.08367469308078,40.85334819385596,-74.06343882754301,3.0,18.77,54.81
2023-09-27 18:08:00,40.58396600439719,-73.7449489639893,40.86194656565259,-74.01386000189669,4.0,21.02,63.13
2023-12-09 20:50:00,40.847829264986956,-73.94911437588802,40.6636809834761,-73.86781704767444,3.0,6.95,15.46
2023-12-10 22:50:00,40.567265451277706,-74.04858967934831,40.81020129825998,-74.11586775905307,5.0,4.76,14.35
2023-08-04 10:16:00,40.64950498732755,-74.01242860319098,40.58108493584495,-74.02286863149713,1.0,18.18,53.36
2023-08-06 05:41:00,40.87819380266437,-73.967784189281,40.86458596213784,-73.91727388932266,6.0,29.2,85.23
2023-03-22 23:01:00,40.710603489724974,-73.70873388619141,40.70012251562938,-73.74483075606665,4.0,29.48,85.76
2023-03-12 17:40:00,40.786088503017616,-73.74705505322926,40.63965952172766,-74.09482611810685,5.0,23.13,66.99
2023-04-05 04:13:00,40.62759162888923,-73.92823644277634,40.68616763250776,-73.84429519759742,4.0,19.59,54.4
2023-08-15 04:50:00,40.644679508098434,-73.7606776931412,40.56054780732123,-73.92595907236611,1.0,3.34,15.43
2023-07-29 00:21:00,40.728150191608854,-74.0423566405128,40.64416789569301,-73.96647296845143,4.0,17.6,52.59
2023-05-08 04:12:00,40.77333501689899,-73.91282436954626,40.77638330679899,-73.79257621451822,4.0,28.2,80.91
2023-03-10 01:25:00,40.88616139238121,-73.7977913699932,40.84498654173867,-73.86898723096522,2.0,24.05,68.71
2023-12-19 11:38:00,40.75104698968399,-74.07442402650638,40.84687079236719,-73.86412611468175,1.0,7.28,21.56
2023-05-08 17:36:00,40.583589184281145,-73.91582590039427,40.631900518299105,-74.04599811230362,3.0,4.2,15.67
2023-12-21 02:48:00,40.67842176286925,-73.99259672096457,40.75683755171134,-73.93059638740368,2.0,11.25,30.96
2023-07-04 14:15:00,40.635458655494716,-73.8007824909291,40.62497778072708,-74.06268077616794,3.0,27.47,80.77
2023-04-19 04:14:00,40.63904042720137,-73.76306495176848,40.882826116964566,-73.98396701267998,6.0,8.32,25.83
2023-02-26 15:27:00,40.7268856072924,-74.08946521286285,40.60280988265391,-74.02882351229549,2.0,16.61,49.94
2023-07-06 13:32:00,40.66083324811001,-73.79024508136055,40.60995296319808,-73.7113063435984,1.0,18.38,54.44
2023-02-10 00:37:00,40.65125810909971,-73.85865331008459,40.77098481001734,-73.81145780839569,4.0,2.44,11.74
2023-07-29 03:54:00,40.88880663633125,-73.70060582309044,40.774451109168766,-73.84896663044299,6.0,16.25,48.88
2023-12-11 07:39:00,40.754385519150716,-73.98683762987201,40.571074569728665,-73.75780383437987,2.0,16.41,44.86
2023-03-04 19:15:00,40.64162259024227,-73.95356229508013,40.84568745668066,-73.70088562625696,5.0,9.47,27.5
2023-05-28 12:31:00,40.64655429898453,-73.90558610585985,40.70015784040524,-73.72666914343141,5.0,24.99,69.67
2023-11-11 23:14:00,40.83385983965707,-73.7923344699997,40.63264655265473,-74.09081757341112,2.0,28.25,84.21
2023-12-16 10:30:00,40.86026653882773,-73.93493623288906,40.720776988502244,-74.07362848392626,4.0,5.75,21.13
2023-03-22 14:54:00,40.787660921827175,-74.06516061809398,40.61326005323168,-73.88956016708993,4.0,5.43,16.55
2023-11-14 23:19:00,40.70100638858018,-73.77597921328835,40.72791903348571,-73.93440278005033,6.0,9.99,31.8
2023-02-21 00:58:00,40.81760090374106,-74.05212581579288,40.723688012652715,-73.99216255834894,1.0,8.12,21.62
2023-11-01 01:10:00,40.87808366197878,-74.08890681085882,40.89642659210149,-73.91052058480471,2.0,7.16,20.26
2023-08-03 12:27:00,40.60817019857821,-73.96667234543507,40.72831648729618,-74.10682993630664,4.0,29.53,86.67
2023-02-24 20:46:00,40.851596976910784,-73.89154760672746,40.70322499652644,-73.99871077818521,1.0,10.11,29.65
2023-04-22 05:30:00,40.84708791642004,-73.77665492533055,40.8665436637586,-73.92832899946399,6.0,25.55,72.62
2023-10-07 11:59:00,40.67827568682483,-74.07574900275301,40.74549484650369,-73.90743997128055,2.0,14.8,41.31
2023-06-21 12:01:00,40.65212513828537,-74.09738638541306,40.617726508846665,-73.7353355940089,6.0,28.57,78.58
2023-04-03 09:48:00,40.74785855112747,-73.71723139626322,40.768331478823704,-73.93545317082956,5.0,27.19,77.77
2023-11-25 17:09:00,40.64530282261773,-73.80118983410497,40.81397879400479,-74.14965795364814,3.0,27.9,78.87
2023-08-13 16:08:00,40.600882056855,-73.96231335359036,40.656454971814235,-74.03948497289771,3.0,6.03,19.72
2023-03-05 01:33:00,40.88357761695427,-73.81714878984636,40.793216495929144,-73.83719730340259,1.0,25.9,74.41
2023-08-12 04:02:00,40.721978026532696,-74.0796038869439,40.81623462410614,-73.70820916118925,5.0,13.2,38.68
2023-09-13 03:44:00,40.715289629316075,-74.1120047179983,40.638550046222264,-74.01750152793484,5.0,14.91,40.69
2023-09-08 14:37:00,40.594136100688424,-73.97511140552001,40.57705864270202,-73.93580662540384,2.0,6.91,21.7
2023-01-03 07:42:00,40.72645350283173,-73.77995138381814,40.580372830151795,-74.07325825921144,3.0,8.81,21.94
2023-12-06 01:03:00,40.809991555388095,-74.04726773085875,40.58984045164568,-73.83309390333852,3.0,13.55,39.22
2023-06-24 05:12:00,40.63681620622593,-74.09646770415236,40.87126485895568,-74.12350604571631,2.0,23.2,60.5
2023-06-03 15:37:00,40.67911103001341,-73.89014553532105,40.81778197912693,-74.05294812519202,2.0,19.85,60.55
2023-05-23 12:15:00,,-73.717082715961,40.87124462587385,,,,13.28
2023-02-03 11:16:00,40.67427649957897,-74.03328843929168,40.882231713751025,-74.05426404218018,4.0,24.88,66.34
2023-12-14 01:06:00,40.851448542500194,-73.90609534058673,40.771671954875394,-73.95621450211279,6.0,23.01,65.16
2023-02-03 19:36:00,40.632971024772615,-73.81748779813937,40.69156111300728,-74.06116586728506,6.0,13.72,43.39
2023-06-11 12:07:00,40.560339559305945,-73.99185274301142,40.63622280848977,-73.99973797593883,1.0,28.01,84.7
2023-04-28 14:40:00,40.7376781162243,-73.99864661900429,40.623867622928024,-73.90343125359294,5.0,18.28,54.86
2023-07-19 11:30:00,40.75282228913822,-73.85117543042085,40.86408719588759,-74.06136046040297,1.0,22.27,65.34
2023-05-04 17:51:00,40.6651187534733,-73.9477786906364,40.83215694595388,-74.13168126936999,6.0,19.76,58.86
2023-09-20 08:22:00,40.774549059867894,-73.73543939761349,40.57085020064901,-74.09229041075127,1.0,19.01,52.27
2023-04-24 11:47:00,40.56326570949858,-74.084717944903,40.61095158970757,-73.97442632619223,2.0,24.67,73.89
2023-12-28 08:00:00,40.669200815239066,-73.9776706419828,40.71402472736224,-74.05079089603967,2.0,0.98,3.32
2023-02-13 07:48:00,40.60060015464493,-74.13668721214,40.76585923138931,-74.10593438010562,2.0,27.97,85.02
2023-08-01 18:00:00,40.63043213115749,-74.063202423682,40.68237697312403,-73.99091932115255,5.0,3.79,15.34
2023-11-21 14:56:00,40.68388703115356,-73.9589235398874,40.79868354434087,-73.94556829086105,5.0,15.45,40.9
2023-06-18 10:50:00,40.72269370399334,-73.98379132467072,40.66208080514265,-73.84871721369012,3.0,2.62,10.07
2023-07-22 05:00:00,40.582619816110565,-74.0023970094502,40.76286099118832,-73.76274088360299,2.0,27.27,84.58
2023-08-11 21:22:00,40.58546171368712,-74.13467916807,40.83613719363476,-73.82242445119843,2.0,24.65,67.08
2023-08-11 16:40:00,40.78591570022802,-73.88692700227081,40.661849024582914,-73.82683779653941,5.0,6.99,20.96
2023-10-11 21:38:00,40.691446340951195,-73.74984314907091,40.55153735532848,-73.95514628720908,4.0,25.55,72.01
2023-06-02 13:56:00,40.61178268360414,-74.0216113793682,40.68009233850552,-73.73759077443088,3.0,15.67,49.12
2023-08-03 11:35:00,40.632220977983735,-74.01408615868561,40.61119996394559,-74.0588453659347,3.0,3.75,15.94
2023-10-06 20:23:00,40.802019686829084,-73.84614641159534,40.78223868741421,-73.88813425957615,6.0,5.55,17.62
2023-07-09 23:21:00,40.56811559856085,-73.80151343448945,40.57243759377062,-74.09376012105243,1.0,24.42,71.87
2023-12-17 05:16:00,40.728060091079705,-73.73472353637897,40.74968140929085,-73.98103599873647,1.0,27.96,79.97
2023-07-07 12:02:00,40.67611243418125,-74.00701843974095,40.76840759222059,-74.12825008969519,5.0,4.09,9.76
2023-11-12 16:30:00,40.833901500775674,-74.0022476061865,40.70565181807959,-73.97705556973743,1.0,10.23,28.49
2023-09-04 07:23:00,40.82653745680009,-73.88837634949937,40.8543460945106,-73.84602302774078,5.0,8.62,24.91
2023-03-30 06:41:00,40.79122057117912,-74.03452835631111,40.62869389886004,-73.96849972152053,5.0,13.71,38.47
2023-07-01 14:37:00,40.68467430842277,-74.05367687770625,40.80630499496492,-73.71623070702245,1.0,28.57,85.9
2023-03-13 19:05:00,40.77093269439254,-73.99159403546969,40.66909441592557,-73.89460300416188,4.0,23.47,65.35
2023-03-02 11:48:00,40.77394706123888,-74.05924792091957,40.572112703408436,-73.72385607387284,1.0,16.07,42.89
2023-01-11 12:46:00,40.66626995505994,-74.08141969104209,40.55473766935697,-73.85622066481369,1.0,19.97,58.06
2023-02-21 05:15:00,40.85799120835479,-73.80434194085922,40.843454912410905,-73.98613451178058,3.0,3.93,12.81
2023-09-29 03:02:00,40.8947001360184,-73.77938871240572,40.845358948019005,-73.79749240449492,6.0,28.15,76.88
